image_number,nuclei_object_number,center_x,center_y,major_axis_length,minor_axis_length,orientation
10,32,186.94191144109698,844.183989499837,20.691428477693165,36.23172614879105,33.626163072925735
10,33,782.495761129099,921.605648026489,4.331424395466442,17.434075590677313,-61.9698909600083
10,34,1191.6731318549273,898.878181908599,24.575711335719134,47.70908321292545,-52.13595394654129
10,35,920.9970298881882,906.7876283687085,14.534089428760593,26.726531079259644,-298.9169307385494
10,36,550.1017663611457,955.6621314649149,28.877743825018023,43.7245464881461,-313.717309877562
11,1,110.3832609191482,21.078960690874414,8.327327519394363,16.857238293785944,-38.23352000252664
11,2,340.9435530421271,111.27177793601564,35.50461612959417,48.07710789904298,-307.1339650231688
11,3,809.5825874792972,96.80992841865654,33.08648969228324,65.12682925202184,-1.4275527573123388
11,4,162.00525431274536,98.99698815787826,23.36209649323677,39.55118220390762,-81.79899839868239
11,5,269.8216602014646,100.86218495048391,33.19098882447717,37.949072305500955,-26.090513511707375
11,7,192.2500217922099,202.8036811571498,34.67404514190902,40.01653833458629,-306.4271706285985
11,8,365.97998756755374,210.78049911725253,51.41522843068865,66.59915683629167,-21.676830709169906
11,10,808.1856974339097,299.50009833729587,30.379634489332762,50.04195573628074,6.987566492407094
11,11,320.04271421379207,331.4869917406107,33.15238643781775,49.16456776615349,5.284274414151529
11,13,568.012740216994,374.8158599332702,58.18056188060707,73.84612995712615,-313.0664303904197
11,15,664.1377670318443,452.3017004533891,33.97022064343318,53.269810638878475,-26.146940275016647
11,16,550.0339531636693,498.9825286916218,30.50685800558407,43.5202105401886,-289.0340196433338
11,18,1171.4411566831852,563.0886819962195,16.187961847206484,34.48354134686446,-37.783260686600244
11,20,627.8568191961522,578.8399925618648,12.225216140629847,24.02224398063627,-54.383187576556736
11,21,725.1019736972503,583.8688057305299,12.025313790956913,22.804696956233567,-73.270222631056
11,22,651.5213568708381,697.1301473419065,14.517727595265045,25.927969819738813,31.105747149014242
11,24,505.2261990593831,684.9434263215337,23.871156152102003,42.589496422214594,-71.05489208015891
11,25,822.5749210047256,720.6462313483926,54.43908628627748,67.55955095694144,-277.9433854415121
11,26,396.17303408530296,729.3109465200993,41.722366934070344,65.19353229501786,-33.26932277023592
11,27,1024.5588573120049,739.0062310679757,23.918637548832947,30.613736198011708,-55.82733991369458
11,28,502.48999954950204,790.289616239115,28.364490067126216,71.0382816902858,-293.30660926155525
11,29,121.02156397958919,768.9468411713158,27.11361876403921,39.50761759089711,-51.77763245982482
11,30,164.85807596595862,802.115307981494,32.85623436171596,50.38936734514833,40.333231215320765
11,34,163.0740835578009,895.653122488276,17.16199396949064,38.757507276559544,-296.1729710970437
11,36,271.23113627437107,912.0149985347873,31.59647900133799,75.3258000437413,-81.02000723618673
11,37,423.79563386193865,927.0530839826516,32.31066505689296,81.05977184679979,-26.54107881221883
12,1,620.6398175816694,333.58942824333667,10.469054558543386,20.05544469032919,-53.07165249105894
12,3,498.7424872873794,385.5708491680481,18.093870772258267,28.298825140206656,-285.8834418853636
12,5,570.9583140638916,397.86593156220573,20.372711189961375,26.605757937969358,-284.10385112072396
12,6,708.0993209354374,498.2470733550705,15.513149387436325,29.009681421652,-0.29233884743569394
12,7,800.3370176721999,514.1599193610315,11.14632603202658,19.353388800899385,-277.26585817903947
12,8,611.3288885382578,501.6706841450033,37.794533207214414,63.25513566229546,25.124921479231812
12,9,675.2317642850144,560.897271589763,18.244838839450637,23.390050027229055,-69.3367298715374
12,10,368.604371554883,612.2490034679187,8.61432392204254,26.599415277363285,-59.34085589779346
12,11,,,,,
12,12,716.3715273288842,618.4907225724037,21.061583603058555,69.78254628117817,-302.343770090956
12,13,218.7651499584414,675.6181794880424,27.91901986658031,116.85136215533474,25.365362562547734
12,14,162.77112509178468,714.3977831860501,31.054098339908442,48.735840367919614,-1.0556782493095238
12,16,358.2999857720219,758.0707805760088,33.220788965552345,38.47335566436428,-291.80198508723606
12,18,329.9562642978825,875.1519329667344,15.297807190410705,49.381239907417786,11.295373830092657
12,20,70.44435964890887,954.2459347287804,13.058166171681245,22.385018900526717,-34.537003019987026
13,1,1077.488431050954,34.278284430119086,2.7876453085724617,18.48510527638818,-302.4958916837718
13,2,976.3651065675267,71.29755370454944,48.93208282199093,53.401291395648286,-30.78921223248061
14,2,,,,,
14,4,1118.9514477874468,232.31521037049436,16.305988236379573,33.31236103593596,-55.55978645188679
15,1,240.7731346615583,60.60663857316347,16.84306802360584,19.286328136709752,-66.24097744329175
15,3,710.8164677534756,196.04479710782846,10.33118055132514,35.75234442256891,-314.7772657366853
15,7,940.8488227470577,346.9798379253493,9.716105322242619,17.462195967724636,-66.23472922957706
15,8,362.8257850538597,395.9062958600283,33.94362181805525,49.60574439871934,-55.383165421362804
15,9,637.316717838152,416.85840325583285,32.37629043641386,41.743269977293465,-44.598821324605865
15,11,837.0468327945903,464.810056788714,10.604740521681244,20.923268481700756,-287.24888277003197
15,12,959.3290490425601,460.5118411293235,10.33868428126479,19.07001108648509,-70.19186418826129
15,14,1139.9324188881621,536.2852969987674,12.105648402057948,12.767958442495113,-83.79500332204721
15,16,369.95984292088804,586.6530847632732,15.872739060467273,21.432473034476942,0.11999729376886802
15,18,733.6101212777645,740.5075908028562,17.14392738682299,34.10677477401926,-273.32056063925296
15,19,219.76066590245898,724.2264703118889,10.879606123022628,47.823616930297135,-11.848644084417518
