ImageNumber,ObjectNumber,FileName_TIF,PathName_TIF,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
11,27,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5802,7225,1052,796,967,711,1009.89607,751.7556015,1.160132124,5922,0.34695851,85.94961221,1,0.803044983,0.861970787,88.99890317,92.17917335,41,14.15832096,12.52996409,83.29717882,83.47033391,-48.90979069,290.8355698,0.979736575,1009.89607,751.7556015,0,27
11,28,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4631,6240,531,822,451,744,488.9164327,782.1060246,1.124076557,4711,0.51795451,76.78783974,1,0.742147436,0.889619122,83.12224095,83.6480723,34.82814953,12.70329589,11.18033989,69.74858325,71.10344347,40.76144439,255.764502,0.983018467,488.9164327,782.1060246,0,28
11,29,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7924,10584,148,840,40,742,92.70999495,789.9910399,1.142981589,8140,0.36027723,100.4447617,1,0.748677249,0.874904732,104.2927783,108.4665847,46.22769733,16.30204526,14.31782106,96.68757935,97.289026,-68.01456228,337.3624817,0.973464373,92.70999495,789.9910399,0,29
11,30,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5498,7224,228,845,142,761,184.2939251,802.5116406,1.132845325,5606,0.466366609,83.66762227,1,0.761074197,0.882733043,89.0479635,90.42676595,38.32753579,13.83697959,12.16552506,78.09138333,78.77107484,-46.55233533,279.764502,0.980734927,184.2939251,802.5116406,0,30
11,31,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,19312,29237,1220,860,1047,691,1136.434341,774.0801574,1.627541852,21147,0.588921861,156.8081697,1,0.660532886,0.614423524,179.0614498,183.8613608,51.86520992,19.92467152,18.35755975,142.7115801,144.7156692,37.6134598,628.4701295,0.913226462,1136.434341,774.0801574,0,31
11,32,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4046,5551,436,921,375,830,404.288433,871.8534355,1.269988328,4255,0.730511086,71.77414018,1,0.72887768,0.787408812,87.86077437,90.93404203,29.61418579,10.94289689,9.848857802,60,60.00019641,-8.126586915,254.1076477,0.950881316,404.288433,871.8534355,0,32
11,33,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,11255,18330,639,933,509,792,567.5822301,864.2182141,1.491190075,12382,0.638893657,119.7092773,1,0.614020731,0.670605322,143.6049899,142.4148869,40.79215611,15.71144471,14.76482306,117.0074404,110.4746098,28.7627786,459.2447327,0.908980779,567.5822301,864.2182141,0,33
11,34,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4700,6391,190,925,107,848,145.903617,886.3534043,1.160779064,4832,0.381687523,77.35777828,1,0.735409169,0.861490383,80.561999,82.02438662,36.61966685,12.85639005,11.18033989,73.34302966,74.4627647,-60.96525299,261.8355698,0.972682119,145.903617,886.3534043,0,34
11,35,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,3944,5184,248,944,176,872,213.3810852,906.4908722,1.335557691,4257,0.422461462,70.8636491,1,0.760802469,0.748750883,75.05043255,77.89736838,30.59411708,11.04395709,9.848857802,69.32503597,68.02427767,-22.87524639,257.2792206,0.926474043,213.3810852,906.4908722,0,35
11,36,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7445,10300,345,976,242,876,296.1024849,922.5382136,1.20213816,7656,0.648047863,97.36153455,1,0.722815534,0.831851141,112.2928555,112.044634,40.79215611,15.25900212,13.60147051,84.99768189,85.52219497,47.47261754,335.3624817,0.972439916,296.1024849,922.5382136,0,36
11,37,sSP79_24_B6_CRE_004.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,3974,6375,462,980,387,895,422.0020131,936.3905385,1.217071548,4112,0.649348503,71.13265038,1,0.623372549,0.821644382,82.35986673,85.32877592,28.28427125,11.04525235,9.899494937,59.90699097,62.63393528,-38.15999369,246.5340546,0.966439689,422.0020131,936.3905385,0,37
12,1,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6675,9064,655,362,567,259,610.3424719,307.5866667,1.160870634,6847,0.440005634,92.18933757,1,0.736429832,0.861422428,97.3980917,102.5914226,43,15.25136899,13.41640786,86.63781703,87.46300053,1.163632661,312.0487732,0.974879509,610.3424719,307.5866667,0,1
12,2,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,12407,16665,426,470,325,305,373.0371564,385.7816555,1.677538496,13538,0.827687095,125.6864473,1,0.744494449,0.596111507,169.4509021,168.7157373,45.04442252,17.28095538,15.65247584,100,95.09413014,-7.089729946,511.4163056,0.916457379,373.0371564,385.7816555,0,2
12,3,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,8724,11340,522,434,414,329,465.3651994,382.4577029,1.298256635,9130,0.483272947,105.393272,1,0.769312169,0.770263731,113.3159363,118.3427226,45.88027899,16.53691586,14.76482306,100.4097488,99.20467284,-42.69490053,377.2619767,0.955531216,465.3651994,382.4577029,0,3
12,4,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7688,11880,680,454,570,346,628.7617066,404.9067378,1.456387368,8176,0.746513778,98.93768554,1,0.647138047,0.686630509,124.3154938,131.1373326,41,14.32989407,12.72792206,83.43860018,82.71579478,-42.49460695,375.1025971,0.940313112,628.7617066,404.9067378,0,4
12,5,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5368,7568,596,449,508,363,551.3464978,403.2209389,1.286900597,5774,0.526804564,82.67254608,1,0.709302326,0.777060794,90.83991772,94.5409964,34.17601498,12.68850947,11.3137085,78,77.21269842,-40.31318916,294.6345597,0.929684794,551.3464978,403.2209389,0,5
12,6,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7311,9800,750,513,652,413,702.0216113,462.8197237,1.125297376,7429,0.441208672,96.48136769,1,0.746020408,0.888653987,101.9463447,103.3682737,45.27692569,16.00399236,14.14213562,91.38982438,91.48711248,35.06731758,321.5340546,0.984116301,702.0216113,462.8197237,0,6
12,7,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5967,7728,845,536,761,444,802.4365678,489.1878666,1.108082452,6055,0.458820896,87.16318238,1,0.772127329,0.902459919,92.51404711,93.40770846,41,14.56133305,13,81.86689611,82.20139303,15.42151392,288.2497834,0.985466557,802.4365678,489.1878666,0,7
12,8,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5669,7392,645,538,561,450,603.0195802,489.7481037,1.238030585,5847,0.238127049,84.958784,1,0.766910173,0.807734488,86.5720543,92.6984358,39.62322551,13.80587764,12.04159458,81.73450564,84.08172374,-30.56300916,296.9777054,0.969557038,603.0195802,489.7481037,0,8
12,9,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5078,7047,691,598,610,511,649.9996061,555.0750295,1.126810031,5171,0.261177602,80.40839762,1,0.720590322,0.887461039,81.98362364,86.28441342,38.58756276,13.38618755,12,78.20335482,79.13803475,12.16037491,268.1492783,0.982015084,649.9996061,555.0750295,0,9
12,10,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6288,7920,445,634,355,546,398.8215649,590.5607506,1.115844121,6381,0.492372858,89.47698172,1,0.793939394,0.896182523,96.0354682,97.61659695,41.61730409,14.81213315,13.03840481,83.96912786,83.58777146,51.32662853,296.9360749,0.985425482,398.8215649,590.5607506,0,10
12,11,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7571,9900,925,647,826,547,874.5510501,597.4757628,1.097397946,7656,0.137039056,98.18195656,1,0.764747475,0.911246466,98.73293096,99.60923652,47.38143096,16.4586719,14.4222051,96.14167275,97.80144944,-32.51906624,323.119841,0.988897597,874.5510501,597.4757628,0,11
12,12,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6306,8008,777,683,686,595,730.9530606,640.0596258,1.092618307,6381,0.286839252,89.6049584,1,0.787462537,0.915232697,91.63440033,92.17917335,42.95346319,15.02979439,13.15294644,87,87.7838063,-61.91063662,294.2497834,0.988246356,730.9530606,640.0596258,0,12
12,13,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,9015,12320,265,736,155,624,209.109817,676.2773156,1.113909443,9138,0.339293857,107.136616,1,0.731737013,0.897739045,110.6360161,111.7586686,50,17.74128523,15.55634919,100.2901221,104.0731357,59.7043758,355.2325394,0.986539724,209.109817,676.2773156,0,13
12,14,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6684,9212,200,790,106,692,152.4646918,746.1653202,1.160363873,6834,0.338111771,92.25146675,1,0.725575337,0.861798634,95.69339786,98.31073187,42,14.93133588,13.15294644,87.68124087,90.05762717,50.80405359,312.1909089,0.978050922,152.4646918,746.1653202,0,14
12,15,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4387,6142,504,814,421,740,460.8830636,776.847276,1.173510475,4529,0.625717636,74.73755336,1,0.714262455,0.852144077,84.88982849,85.23496935,31.144823,11.87362366,10.63014581,65.49881005,66.21828012,-62.84327846,254.3502884,0.9686465,460.8830636,776.847276,0,15
12,16,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7856,9494,385,819,284,725,335.639002,771.6811354,1.243898388,8083,0.42298374,100.0128485,1,0.827469981,0.803924187,105.6072689,110.6345335,44.40720662,16.0158642,14.14213562,93,95.69468258,-74.11161869,350.4274529,0.971916368,335.639002,771.6811354,0,16
12,17,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5002,8342,902,883,816,786,863.7217113,836.3888445,1.54192364,5605,0.546163353,79.80441218,1,0.599616399,0.648540546,90.3922568,100.4390362,33.54101966,11.5412096,10,76.21966079,75.71966747,49.71251298,311.3208512,0.892417484,863.7217113,836.3888445,0,17
12,18,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6032,7482,373,898,286,812,328.8070292,852.3415119,1.255503158,6219,0.312126332,87.6366415,1,0.80620155,0.796493417,90.82009545,94.17536833,39.62322551,13.94419215,12.36931688,83.40988506,86.28277851,71.68035414,308.492424,0.969930857,328.8070292,852.3415119,0,18
12,19,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,8160,11571,1080,907,947,820,1016.183701,862.0602941,1.303837355,8500,0.776119647,101.9295575,1,0.705211304,0.766966828,129.4697861,134.3465668,40.70626487,15.01169435,13.60147051,85.78598069,81.64179242,80.05848711,365.646753,0.96,1016.183701,862.0602941,0,19
12,20,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5053,6636,109,968,25,889,67.92163071,927.7243222,1.08310638,5110,0.324225693,80.21022017,1,0.761452682,0.923270344,82.55694342,84.17244205,38.83297568,13.4802467,12,77.07463915,78.09719725,-77.93106957,262.2497834,0.988845401,67.92163071,927.7243222,0,20
12,21,sSP79_24_B6_CRE_005.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5484,10640,1149,1012,1037,917,1094.80744,964.2374179,2.529386846,6837,0.868035679,83.56102957,1,0.515413534,0.395352732,127.3807806,142.9020644,27.89265136,9.395692438,8.246211251,76.64064264,63.24478981,-47.5853969,417.5046174,0.802106187,1094.80744,964.2374179,0,21
13,1,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5906,7735,1122,101,1031,16,1076.133254,58.387064,1.096891612,5984,0.366274248,86.71650795,1,0.76354234,0.911667105,89.96289882,91.78235124,41.40048309,14.52159633,12.80624847,82.28730157,83.71110218,-85.22967862,285.3208512,0.986965241,1076.133254,58.387064,0,1
13,2,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5804,7544,1027,111,935,29,980.4557202,70.9726051,1.123448233,5904,0.490225743,85.96442472,1,0.769353128,0.89011667,92.38433088,93.40770846,39.40812099,14.07690226,12.52996409,79.87234816,80.52176737,-76.87445885,286.2497834,0.983062331,980.4557202,70.9726051,0,2
13,3,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,8188,11128,341,176,234,72,282.9759404,122.268808,1.166412565,8392,0.320574152,102.1042868,1,0.735801582,0.857329585,105.1108659,107.4476617,48.37354649,16.8598298,14.86606875,97.05882353,99.56347416,-24.82174695,346.4335495,0.975691134,282.9759404,122.268808,0,3
13,4,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6976,9090,754,202,653,112,701.931336,156.0680906,1.096588529,7049,0.461767962,94.2449949,1,0.767436744,0.911919077,100.1336282,101.2027668,44.59820624,15.73844088,13.92838828,89,88.81860443,73.7500743,310.0487732,0.989643921,701.931336,156.0680906,0,4
13,5,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6217,7998,439,339,353,246,394.8187229,290.7321859,1.108259779,6304,0.352354418,88.97038974,1,0.77731933,0.902315521,92.05336723,93.74433316,42.72001873,14.85779147,13.03840481,85,86.14967531,-12.2016097,294.2497834,0.986199239,394.8187229,290.7321859,0,5
13,6,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6945,9765,549,380,456,275,497.7036717,328.100216,1.194517849,7146,0.478627867,94.03535845,1,0.711213518,0.837157855,101.5608555,104.1729331,40.49691346,14.78865387,13.15294644,87.90291848,89.17224518,12.12135474,322.8772004,0.971872376,497.7036717,328.100216,0,6
13,7,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6853,8554,683,401,592,307,635.360572,352.1358529,1.176846715,7013,0.176395377,93.4104416,1,0.801145663,0.849728335,94.53990376,100.6031809,44.28317965,15.35695178,13.41640786,90,93.05746086,-49.14284376,318.3502884,0.977185227,635.360572,352.1358529,0,7
13,8,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,4970,6525,855,396,780,309,815.8527163,354.1251509,1.274275892,5216,0.668467081,79.54873058,1,0.761685824,0.784759412,92.97159676,91.30169768,33.01514804,12.40520567,11.18033989,68.35202996,69.14685626,23.46777144,282.1076477,0.952837423,815.8527163,354.1251509,0,8
13,9,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6363,8352,762,491,675,395,718.7559327,442.0920949,1.120474961,6467,0.44333794,90.00901745,1,0.761853448,0.892478667,95.13018739,95.08417324,41.59326869,14.96947664,13.15294644,83.61501036,85.27037587,-12.86264221,299.3208512,0.983918355,718.7559327,442.0920949,0,9
13,10,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6300,8928,384,518,291,422,338.5342857,466.8947619,1.165078706,6413,0.717818392,89.56231982,1,0.705645161,0.858311112,107.7330998,105.6030303,35.80502758,14.04517416,12.72792206,71.87654394,75.00705805,40.6612049,303.7056275,0.982379542,338.5342857,466.8947619,0,10
13,11,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,10291,15288,182,528,35,424,110.2253425,472.1400253,1.925151106,12143,0.737085949,114.4679351,1,0.673142334,0.519439745,146.0825855,162.7912774,42.54409477,14.96685717,13,90.72482717,98.72246683,79.53121779,498.9604615,0.847484147,110.2253425,472.1400253,0,11
13,12,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5141,6708,950,512,864,434,906.7302081,472.5055437,1.104959213,5214,0.42469924,80.90565184,1,0.76639833,0.90501078,85.05556705,85.21150157,38.32753579,13.58073995,12.04159458,76.87752497,77.0037392,-86.81747747,267.1787156,0.985999233,906.7302081,472.5055437,0,12
13,13,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5136,7138,856,557,773,471,811.6933411,514.7846573,1.132798165,5217,0.571514968,80.86629892,1,0.71952928,0.882769791,89.61209003,88.63972022,35.34119409,13.1073393,11.66190379,71.4177849,73.53493203,41.6716072,270.391919,0.984473836,811.6933411,514.7846573,0,13
13,14,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7127,9120,296,573,200,478,248.4094289,525.0498106,1.093730144,7217,0.284270366,95.25953094,1,0.781469298,0.914302313,97.32867962,97.52948272,46.22769733,16.00520354,14.14213562,92.63098834,93.3133029,-44.17484806,312.9777054,0.987529444,248.4094289,525.0498106,0,14
13,15,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5853,7565,774,607,689,518,732.1556467,561.7317615,1.10760407,5935,0.179808081,86.32653738,1,0.773694646,0.902849698,87.13996102,88.84255737,41.43669871,14.43572308,12.72792206,84,85.71972864,-20.62550775,285.4213562,0.986183656,732.1556467,561.7317615,0,15
13,16,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5185,6642,956,618,875,536,915.3062681,577.5172613,1.127449744,5265,0.604691174,81.25113562,1,0.780638362,0.886957494,91.20177583,92.45539465,36.22154055,13.24049015,12,74.24621202,72.63856937,-42.83100363,271.0365799,0.984805318,915.3062681,577.5172613,0,16
13,17,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5240,7735,651,638,560,553,605.5872137,594.2631679,1.211053637,5398,0.751812953,81.68093544,1,0.677440207,0.825727259,101.2281805,96.60745313,31.76476035,12.41221882,11.3137085,64.06787266,66.74747684,53.72237435,282.391919,0.9707299,605.5872137,594.2631679,0,17
13,18,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5713,7826,532,660,446,569,487.8811483,611.2289515,1.163200522,5889,0.115758192,85.28785095,1,0.730002556,0.859697,85.72287491,90.44888059,40.60788101,14.08839968,12.36931688,83.59941111,85.14659637,-22.72634456,288.9777054,0.970113771,487.8811483,611.2289515,0,18
13,19,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7297,9672,861,683,768,579,814.7870358,631.3670001,1.114670099,7382,0.503039437,96.38894624,1,0.754445823,0.897126424,103.7591772,104.6947945,44.55333882,15.98146613,14.14213562,89.68229364,89.6752653,-20.2454488,319.7056275,0.988485505,814.7870358,631.3670001,0,19
13,20,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5094,7395,491,728,406,641,453.3066353,682.2622693,1.29617385,5415,0.613326779,80.53497526,1,0.688843813,0.771501447,91.95563758,92.78469701,33.9411255,12.36227425,11.04536102,74.58133974,72.62925333,39.20700111,288.0487732,0.940720222,453.3066353,682.2622693,0,20
13,21,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5603,8008,595,738,504,650,549.1524183,692.2591469,1.181233315,5772,0.704093999,84.46277979,1,0.699675325,0.846572804,100.7126148,97.65244493,33.9411255,13.12810069,12,69.30892358,71.51671069,-50.2407889,288.391919,0.970720721,549.1524183,692.2591469,0,21
13,22,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6039,8832,445,759,349,667,393.3129657,714.9157145,1.200607439,6297,0.534702556,87.68747693,1,0.683763587,0.832911714,96.10382012,96.02603814,38.18376618,13.99582854,12.36931688,79.94464966,81.21160483,46.32896154,301.8477631,0.959028109,393.3129657,714.9157145,0,22
13,23,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,5132,7189,557,855,478,764,518.9423227,807.409392,1.249214819,5366,0.717446096,80.8348028,1,0.71386841,0.800502832,97.94838159,101.0198,34.6554469,12.41300287,11.18033989,70.02390348,68.23221629,37.16946069,283.8355698,0.956392098,518.9423227,807.409392,0,23
13,24,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,6894,9216,671,851,575,755,621.5044967,802.0494633,1.15727211,7038,0.492227595,93.68945203,1,0.748046875,0.864101011,100.6377459,102.1763182,43,15.30894561,13.52754728,87.18572906,87.60179033,45.10104327,316.6345597,0.979539642,621.5044967,802.0494633,0,24
13,25,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,9558,13209,576,949,457,838,516.3223478,895.3939109,1.181559075,9798,0.503893311,110.3160168,1,0.723597547,0.846339401,119.2435977,119.5198728,47.12748667,17.60546338,15.65247584,100.8337142,102.9985536,74.52512474,376.7178208,0.975505205,516.3223478,895.3939109,0,25
13,26,sSP83_24_SAT_CRE_002.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,7242,10235,824,943,735,828,781.067799,886.1908313,1.305116461,7699,0.770661955,96.02500082,1,0.707572057,0.766215146,121.6561932,118.3300469,37.65634077,13.95644476,12.72792206,79.60346798,77.5247017,-19.44518397,344.6345597,0.940641642,781.067799,886.1908313,0,26
14,1,sSP83_24_SAT_CRE_003.tif,/Users/sarahpyfrom/Dropbox/Mac/Desktop/Sarah_Satb1_Microscope_ImagesCP/2022_12_16/Good_Handmade_Tifs,11028,15087,1031,121,890,14,960.5536815,66.28037722,1.74724068,12257,0.71630557,118.4959312,1,0.73096043,0.572330997,145.989546,151.4859729,43.32435804,15.54711069,14.03566885,101.9493372,101.8695689,-75.45637377,492.0731599,0.899730766,960.5536815,66.28037722,0,1
