ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Nuclei_with_XISTpuncta_Count,Children_XIST_CLOUD_Count,Intensity_IntegratedIntensityEdge_Masked_XIST,Intensity_IntegratedIntensity_Masked_XIST,Intensity_LowerQuartileIntensity_Masked_XIST,Intensity_MADIntensity_Masked_XIST,Intensity_MassDisplacement_Masked_XIST,Intensity_MaxIntensityEdge_Masked_XIST,Intensity_MaxIntensity_Masked_XIST,Intensity_MeanIntensityEdge_Masked_XIST,Intensity_MeanIntensity_Masked_XIST,Intensity_MedianIntensity_Masked_XIST,Intensity_MinIntensityEdge_Masked_XIST,Intensity_MinIntensity_Masked_XIST,Intensity_StdIntensityEdge_Masked_XIST,Intensity_StdIntensity_Masked_XIST,Intensity_UpperQuartileIntensity_Masked_XIST,Location_CenterMassIntensity_X_Masked_XIST,Location_CenterMassIntensity_Y_Masked_XIST,Location_CenterMassIntensity_Z_Masked_XIST,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Masked_XIST,Location_MaxIntensity_Y_Masked_XIST,Location_MaxIntensity_Z_Masked_XIST,Number_Object_Number,Parent_Nuclei_X
10,70,6,6,488,530,486,527,486.5,528,0.477464829,6,0.790569415,2.763953196,1,1,2.094395102,3.265986324,2.236067977,1,1,1,1,2,0,6,1,1,1,0.021972992,0.021972992,0.003181506,0.000381475,0.023498456,0.004760815,0.004760815,0.003662165,0.003662165,0.003387502,0.003006027,0.003006027,0.000684392,0.000684392,0.004608225,486.4923611,528.0222222,0,486.5,528,0,486,528,0,70,11
10,71,4,6,501,530,499,527,499.25,528,0.424876091,4,0.790569415,2.256758334,1,0.666666667,2.353627376,2.828427125,2,1,1,1,1,1.732050808,0,4.621320344,1,1,1,0.015289539,0.015289539,0.002944991,0.001190203,0.016253979,0.005416952,0.005416952,0.003822385,0.003822385,0.004058899,0.002868696,0.002868696,0.001034157,0.001034157,0.005416952,499.2654691,528.00499,0,499.25,528,0,499,528,0,71,11
10,72,10,12,557,530,553,527,554.2,528,0.62023577,10,0.612372436,3.568248232,1,0.833333333,1.612290114,3.919183588,3.16227766,2,1.141421356,1,2,3.098386677,90,8.828427125,1,1,1,0.025513085,0.03462272,0.003036546,0.000183108,0.013257174,0.003997863,0.005325398,0.003189136,0.003462272,0.003219654,0.002822919,0.002822919,0.000328246,0.000709485,0.00389105,554.2009696,528.0132217,0,554.2,528,0,554,528,0,72,9
10,73,40,64,566,533,558,525,561.2,528.15,0.990543734,45,0.705391933,7.136496465,1,0.625,1.00954654,8.595388089,7.810249676,2.828427125,1.499483244,1.414213562,5.269651864,6.092561334,-31.8568791,22.3137085,0.888888889,1,0,0.098329136,0.245578694,0.004348821,0.001892119,0.376302384,0.010559243,0.011718928,0.005175218,0.006139467,0.005477989,0.002822919,0.002822919,0.002269525,0.002492265,0.008346685,561.5667329,528.0656766,0,561.2,528.15,0,562,528,0,73,9
10,74,1,1,514,530,513,529,513,529,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.002899215,0.002899215,0.002899215,0,0,0.002899215,0.002899215,0.002899215,0.002899215,0.002899215,0.002899215,0.002899215,0,0,0.002899215,513,529,0,513,529,0,513,529,0,74,11
10,75,57,90,571,536,561,527,566.1052632,530.8947368,1.1717343,64,0.749034753,8.519075892,1,0.633333333,0.8534358,10.69847444,10.29563014,3.16227766,1.625770934,1.414213562,6.933752453,7.088067838,-45.50092446,28.97056275,0.890625,1,1,0.121843288,0.424734864,0.00397879,0.003036545,0.466207888,0.010315099,0.01528954,0.005076804,0.007451489,0.006744487,0.002883955,0.002883955,0.002314076,0.0037363,0.010814831,566.1166876,530.428669,0,566.1052632,530.8947368,0,566,531,0,75,9
10,76,10,16,519,537,515,533,516.2,534.3,0.591476782,13,0.665216235,3.568248232,1,0.625,1.690683441,4.264168513,3.605551275,1.414213562,1.041421356,1,2.236067977,3.183844672,53.67701232,8.621320344,0.769230769,1,0,0.033508813,0.037811858,0.003379873,0.000518807,0.093673542,0.004715038,0.004715038,0.003723201,0.003781186,0.003509576,0.002990768,0.002990768,0.000573382,0.000571095,0.004463264,516.1081518,534.318402,0,516.2,534.3,0,515,534,0,76,11
10,77,1,1,521,535,520,534,520,534,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.00280766,0.00280766,0.00280766,0,0,0.00280766,0.00280766,0.00280766,0.00280766,0.00280766,0.00280766,0.00280766,0,0,0.00280766,520,534,0,520,534,0,520,534,0,77,11
10,78,10,20,537,537,533,532,534.5,534.1,0.710608735,13,0.707556977,3.568248232,1,0.5,1.407244171,4.549958584,4.123105626,1.414213562,1.041421356,1,2.529822128,3.215256892,-4.440329575,9.449747468,0.769230769,1,1,0.030182344,0.03398184,0.003028916,0.000442511,0.047750657,0.003921568,0.003921568,0.003353594,0.003398184,0.003463798,0.002822919,0.002822919,0.00043498,0.000433799,0.00389105,534.4530759,534.091154,0,534.5,534.1,0,534,535,0,78,11
10,79,15,24,566,538,560,534,562.5333333,535.7333333,0.930353654,17,0.905592515,4.370193722,1,0.625,1.074860076,6.767878036,5.385164807,1.414213562,1.082842712,1,2.213594362,2.870587281,72.43290347,13.24264069,0.882352941,1,0,0.04039063,0.051544975,0.003181506,0.000244144,0.029038135,0.004165713,0.004165713,0.003365886,0.003436332,0.003288319,0.00280766,0.00280766,0.000396023,0.000406177,0.003833829,562.55299,535.7119598,0,562.5333333,535.7333333,0,563,535,0,79,9
10,80,4,4,526,538,524,536,524.5,536.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.01266499,0.01266499,0.003097582,0.000122072,0.018351258,0.003402762,0.003402762,0.003166247,0.003166247,0.003143359,0.003021287,0.003021287,0.000143345,0.000143345,0.003402762,524.5072289,536.5168675,0,524.5,536.5,0,525,537,0,80,11
10,81,1,1,536,538,535,537,535,537,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.002868696,0.002868696,0.002868696,0,0,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0,0,0.002868696,535,537,0,535,537,0,535,537,0,81,11
10,82,3,4,514,540,512,538,512.3333333,538.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,1,0.009781033,0.009781033,0.003097581,0.000434882,0.063188396,0.00373846,0.00373846,0.003260344,0.003260344,0.003456168,0.002868696,0.002868696,0.000360305,0.000360305,0.00373846,512.2932917,538.3822153,0,512.3333333,538.3333333,0,512,539,0,82,11
10,83,8,9,521,541,518,538,519.125,538.875,0.546802299,8,0.612372436,3.191538243,1,0.888888889,1.828814549,3.464101615,2.828427125,1.414213562,1.051776695,1,2,2.738612788,-45,7.414213562,1,1,1,0.026520181,0.03260853,0.003463798,0.00077821,0.048918884,0.00451667,0.006088349,0.003788597,0.004076066,0.004242009,0.002944991,0.002944991,0.000597791,0.000944009,0.00451667,519.1483388,538.8320075,0,519.125,538.875,0,519,539,0,83,11
10,84,15,20,534,543,529,539,531.3333333,540.7333333,0.720877731,15,0.552682097,4.370193722,1,0.75,1.387197797,4.777953836,4.123105626,2,1.216176046,1,3,3.981909289,-84.11585553,11.65685425,1,1,1,0.033630884,0.056214239,0.003177691,0.000556954,0.059271553,0.004257266,0.005706875,0.003363088,0.003747616,0.003730831,0.002822919,0.002822919,0.000447909,0.000762357,0.004272526,531.3914223,540.745114,0,531.3333333,540.7333333,0,532,541,0,84,11
10,85,5,9,521,546,518,543,519,544,0.509295818,5,0,2.523132522,1,0.555555556,1.963495408,2.529822128,2,1.414213562,1.082842712,1,1.414213562,2.529822128,45,5.656854249,1,1,1,0.015518426,0.022339208,0.003818571,0.000267033,0.017508215,0.004196231,0.006820782,0.003879606,0.004467842,0.004013123,0.003677424,0.003677424,0.00019222,0.001188966,0.006164644,519.0061476,544.0163934,0,519,544,0,519,544,0,85,11
10,86,1,1,479,550,478,549,478,549,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.002868696,0.002868696,0.002868696,0,0,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0,0,0.002868696,478,549,0,478,549,0,478,549,0,86,11
10,87,4,4,519,550,517,548,517.5,548.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.017410544,0.017410544,0.004303044,0.001007096,0.088003222,0.005477989,0.005477989,0.004352636,0.004352636,0.004318303,0.003311208,0.003311208,0.00076724,0.00076724,0.005477989,517.4382121,548.5626644,0,517.5,548.5,0,517,549,0,87,11
10,88,1,1,506,553,505,552,505,552,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.003173877,0.003173877,0.003173877,0,0,0.003173877,0.003173877,0.003173877,0.003173877,0.003173877,0.003173877,0.003173877,0,0,0.003173877,505,552,0,505,552,0,505,552,0,88,11
10,89,1,1,1118,569,1117,568,1117,568,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.002838178,0.002838178,0.002838178,0,0,0.002838178,0.002838178,0.002838178,0.002838178,0.002838178,0.002838178,0.002838178,0,0,0.002838178,1117,568,0,1117,568,0,1117,568,0,89,10
10,90,1,1,1110,571,1109,570,1109,570,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.002792401,0.002792401,0.002792401,0,0,0.002792401,0.002792401,0.002792401,0.002792401,0.002792401,0.002792401,0.002792401,0,0,0.002792401,1109,570,0,1109,570,0,1109,570,0,90,10
10,91,2,4,1121,578,1119,576,1119.5,576.5,0,2,1,1.595769122,1,0.5,inf,2.828427125,1.414213562,1,1,1,0,0,-45,0,1,1,1,0.005737392,0.005737392,0.002868696,0.000122072,0.015044825,0.002929732,0.002929732,0.002868696,0.002868696,0.002929732,0.00280766,0.00280766,6.10E-05,6.10E-05,0.002929732,1119.489362,576.4893617,0,1119.5,576.5,0,1119,576,0,91,10
10,92,1,1,1171,625,1170,624,1170,624,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.002792401,0.002792401,0.002792401,0,0,0.002792401,0.002792401,0.002792401,0.002792401,0.002792401,0.002792401,0.002792401,0,0,0.002792401,1170,624,0,1170,624,0,1170,624,0,92,12
10,93,2,2,86,627,85,625,85,625.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.006408789,0.006408789,0.003204395,0.000518807,0.040476227,0.003463798,0.003463798,0.003204395,0.003204395,0.003463798,0.002944991,0.002944991,0.000259404,0.000259404,0.003463798,85,625.4595238,0,85,625.5,0,85,625,0,93,13
10,94,1,1,578,629,577,628,577,628,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.002853436,0.002853436,0.002853436,0,0,0.002853436,0.002853436,0.002853436,0.002853436,0.002853436,0.002853436,0.002853436,0,0,0.002853436,577,628,0,577,628,0,577,628,0,94,14
10,95,1,1,804,630,803,629,803,629,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.003051804,0.003051804,0.003051804,0,0,0.003051804,0.003051804,0.003051804,0.003051804,0.003051804,0.003051804,0.003051804,0,0,0.003051804,803,629,0,803,629,0,803,629,0,95,15
10,96,1,1,568,632,567,631,567,631,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.002853437,0.002853437,0.002853437,0,0,0.002853437,0.002853437,0.002853437,0.002853437,0.002853437,0.002853437,0.002853437,0,0,0.002853437,567,631,0,567,631,0,567,631,0,96,14
10,97,1,1,818,633,817,632,817,632,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.003021287,0.003021287,0.003021287,0,0,0.003021287,0.003021287,0.003021287,0.003021287,0.003021287,0.003021287,0.003021287,0,0,0.003021287,817,632,0,817,632,0,817,632,0,97,15
10,98,38,64,94,636,86,628,89.89473684,631.1842105,1.06212286,40,0.863089713,6.955796338,1,0.59375,0.941510665,9.851434423,9.219544457,2.828427125,1.445127228,1.207106781,4.242640687,4.975473244,51.37060544,22.52081528,0.95,1,0,0.08986038,0.214877542,0.004295414,0.001617456,0.321747409,0.007812619,0.009185931,0.004729494,0.005654672,0.005401693,0.002792401,0.002792401,0.00154479,0.001741963,0.007148852,89.96548785,631.4980826,0,89.89473684,631.1842105,0,91,633,0,98,13
10,99,18,24,79,639,73,635,75.44444444,636.5555556,0.824553767,20,0.720943207,4.787307365,1,0.75,1.21277719,5.741161447,5.099019514,2,1.23570226,1,3,3.978591296,-79.52867473,13.65685425,0.9,1,0,0.04589914,0.078309301,0.003402762,0.000839246,0.167001448,0.006301977,0.006652933,0.003824928,0.004350517,0.004074159,0.002883955,0.002883955,0.000919503,0.001194195,0.005195697,75.61048327,636.5734607,0,75.44444444,636.5555556,0,76,637,0,99,13
10,100,89,156,94,643,81,631,86.93258427,636.2359551,1.418794148,108,0.802760379,10.64510777,1,0.570512821,0.704823883,14.30790882,13.60147051,4.123105626,1.814368619,1.414213562,8.597853041,8.531831023,62.24554132,39.83452378,0.824074074,1,1,0.184161128,0.655725936,0.004852368,0.00250248,0.286792605,0.01043717,0.012481879,0.00558064,0.007367707,0.007484551,0.00280766,0.00280766,0.002329977,0.002723357,0.009712368,86.65313102,636.3004212,0,86.93258427,636.2359551,0,87,637,0,100,13
10,101,37,56,84,644,77,636,79.89189189,639.7567568,0.924059521,41,0.482307241,6.863662518,1,0.660714286,1.082181372,7.376332321,7.071067812,3.16227766,1.521977846,1.414213562,5.656854249,6.461682797,24.44685378,20.72792206,0.902439024,1,0,0.088456547,0.217944606,0.004119935,0.001937896,0.451209626,0.010543983,0.010543983,0.005203326,0.005890395,0.005577172,0.002792401,0.002792401,0.002384529,0.002261806,0.007785915,80.26226984,639.4990548,0,79.89189189,639.7567568,0,82,639,0,101,13
10,102,6,9,96,641,93,638,94.16666667,639.1666667,0.419097969,8,0.756501914,2.763953196,1,0.666666667,2.386076942,3.784150834,2.828427125,1,1,1,1.788854382,2.474802398,-24.69935268,5.621320344,0.75,1,0,0.018921186,0.018921186,0.002906844,0.000320439,0.066131748,0.003677424,0.003677424,0.003153531,0.003153531,0.003128099,0.00280766,0.00280766,0.000328296,0.000328296,0.00358587,94.20322582,639.2217742,0,94.16666667,639.1666667,0,95,640,0,102,13
10,103,1,1,585,641,584,640,584,640,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.003143358,0.003143358,0.003143358,0,0,0.003143358,0.003143358,0.003143358,0.003143358,0.003143358,0.003143358,0.003143358,0,0,0.003143358,584,640,0,584,640,0,584,640,0,103,14
10,104,57,88,92,648,81,640,86.15789474,643.4561404,1.078880419,61,0.662274885,8.519075892,1,0.647727273,0.926886782,9.941160453,10.19803903,3.605551275,1.715315229,1.414213562,7,7.448523363,-73.47633199,27.79898987,0.93442623,1,0,0.10371557,0.30583657,0.003826199,0.001503013,0.547474227,0.008606087,0.009750515,0.004714344,0.005365554,0.005004959,0.002914473,0.002899214,0.001905321,0.001844571,0.006889449,86.23075384,642.9135359,0,86.15789474,643.4561404,0,86,641,0,104,13
10,105,10,20,79,645,74,641,76.1,642.5,0.625238643,12,0.810388453,3.568248232,1,0.5,1.599389306,4.807055195,4.123105626,1.414213562,1.082842712,1,2.121320344,2.816419775,66.21811489,8.863961031,0.833333333,1,0,0.027954528,0.03541619,0.003196765,0.000564585,0.066183559,0.004592966,0.004592966,0.003494316,0.003541619,0.003570611,0.002822919,0.002822919,0.000580144,0.000527462,0.003936828,76.16372253,642.4821198,0,76.1,642.5,0,76,643,0,105,13
10,106,38,72,831,649,823,640,826.2368421,644.7894737,1.179032981,43,0.853721164,6.955796338,1,0.527777778,0.848152695,10.02123725,9.433981132,2.828427125,1.381595292,1,4.43760157,5.218363125,37.42226831,23.72792206,0.88372093,1,1,0.074631884,0.148409261,0.003387503,0.000564584,0.105747884,0.00517281,0.00517281,0.003731594,0.003905507,0.003845274,0.00280766,0.00280766,0.000721713,0.000655689,0.00453193,826.324491,644.7303105,0,826.2368421,644.7894737,0,827,643,0,106,15
10,107,23,35,834,651,829,644,830.9130435,646.7826087,1.23119851,32,0.80634805,5.41151638,1,0.657142857,0.812216708,8.177045207,6.708203932,2,1.097506117,1,4,4.836242324,3.275742191,18.86396103,0.71875,1,0,0.07608149,0.094544908,0.003570611,0.000564584,0.318252594,0.005355917,0.005355917,0.004004289,0.004110648,0.004264897,0.002929732,0.002929732,0.000725985,0.000710612,0.004791333,830.8865397,646.4654616,0,830.9130435,646.7826087,0,830,644,0,107,15
10,108,1,1,836,649,835,648,835,648,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.002853437,0.002853437,0.002853437,0,0,0.002853437,0.002853437,0.002853437,0.002853437,0.002853437,0.002853437,0.002853437,0,0,0.002853437,835,648,0,835,648,0,835,648,0,108,15
10,109,3,3,832,652,829,651,830,651,0.026525824,3,1,1.954410048,1,1,37.69911184,3.265986324,2,1,1,1,0,0,90,1,1,1,0,0.009658962,0.009658962,0.003170062,0.00031281,0.03949444,0.003509576,0.003509576,0.003219654,0.003219654,0.003387503,0.002883956,0.002883956,0.000257451,0.000257451,0.003509576,830.0394944,651,0,830,651,0,830,651,0,109,15
10,110,1,1,593,656,592,655,592,655,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.002868696,0.002868696,0.002868696,0,0,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0,0,0.002868696,592,655,0,592,655,0,592,655,0,110,14
10,111,81,112,84,683,76,669,79.37037037,675.2222222,1.920476875,98,0.798362469,10.1554125,0,0.723214286,0.520704005,13.77469249,13.60147051,3,1.44721191,1.414213562,7,8.29480561,-1.747953277,44.21320344,0.826530612,1,1,0.173525604,0.383688116,0.003524835,0.001121538,0.524308219,0.007507439,0.007873655,0.00433814,0.00473689,0.004341192,0.00280766,0.00280766,0.001571961,0.001471634,0.005931945,78.99713658,675.5904554,0,79.37037037,675.2222222,0,77,675,0,111,18
10,112,10,15,96,678,91,675,92.9,676.3,0.649677425,11,0.89235699,3.568248232,1,0.666666667,1.53922541,5.283365896,4.123105626,1.414213562,1.041421356,1,1.897366596,2.384542893,-78.5631674,9.035533906,0.909090909,1,1,0.036194398,0.04255741,0.003677425,0.000747692,0.040727573,0.005172809,0.006363012,0.0040216,0.004255741,0.004119935,0.00326543,0.00326543,0.000612228,0.000911449,0.005020218,92.93904626,676.3115812,0,92.9,676.3,0,94,676,0,112,18
10,113,1,1,79,678,78,677,78,677,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.006973374,0.006973374,0.006973374,0,0,0.006973374,0.006973374,0.006973374,0.006973374,0.006973374,0.006973374,0.006973374,0,0,0.006973374,78,677,0,78,677,0,78,677,0,113,18
10,114,3,4,412,679,410,677,410.6666667,677.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,-45,3.414213562,1,1,1,0.00965896,0.00965896,0.003128099,0.000175479,0.016264831,0.00343328,0.00343328,0.003219653,0.003219653,0.003288319,0.003082322,0.003082322,0.000153098,0.000153098,0.00343328,410.6745656,677.3191153,0,410.6666667,677.3333333,0,411,677,0,114,17
10,115,4,4,408,681,406,679,406.5,679.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.015304798,0.015304798,0.003845274,0.000396734,0.048726096,0.004303044,0.004303044,0.0038262,0.0038262,0.00390631,0.003250171,0.003250171,0.000376155,0.000376155,0.004303044,406.5363908,679.4675972,0,406.5,679.5,0,407,679,0,115,17
10,116,3,4,425,680,423,678,423.6666667,678.6666667,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,1,0.010315099,0.010315099,0.003345541,0.000587472,0.080761027,0.003982604,0.003982604,0.003438366,0.003438366,0.003753719,0.00280766,0.00280766,0.00048355,0.00048355,0.003982604,423.6139053,678.7278107,0,423.6666667,678.6666667,0,423,679,0,116,17
10,117,1,1,84,681,83,680,83,680,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.003036546,0.003036546,0.003036546,0,0,0.003036546,0.003036546,0.003036546,0.003036546,0.003036546,0.003036546,0.003036546,0,0,0.003036546,83,680,0,83,680,0,83,680,0,117,18
10,118,1,1,417,681,416,680,416,680,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.00328069,0.00328069,0.00328069,0,0,0.00328069,0.00328069,0.00328069,0.00328069,0.00328069,0.00328069,0.00328069,0,0,0.00328069,416,680,0,416,680,0,416,680,0,118,17
10,119,27,36,82,688,76,682,78.33333333,684,0.858910173,28,0.670972534,5.863230143,1,0.75,1.164266102,6.830001145,6.403124237,2.828427125,1.405830271,1,4.242640687,5.064324304,-53.19477017,17.07106781,0.964285714,1,1,0.053025102,0.113710231,0.003334096,0.000930801,0.115378562,0.004715038,0.006210421,0.003535007,0.00421149,0.004112307,0.002853437,0.002853437,0.000579486,0.001018285,0.005161364,78.24114333,683.9306227,0,78.33333333,684,0,78,683,0,119,18
10,120,10,12,423,687,419,684,420.5,685,0.62023577,10,0.790569415,3.568248232,1,0.833333333,1.612290114,4.38178046,3.605551275,1.414213562,1.082842712,1,2,2.683281573,63.43494882,8.828427125,1,1,1,0.031998168,0.041031509,0.003494316,0.000762952,0.177400391,0.005661097,0.005661097,0.003999771,0.004103151,0.003921568,0.002838178,0.002838178,0.000930533,0.000897938,0.005073625,420.3317218,684.9438453,0,420.5,685,0,419,685,0,120,17
10,121,10,12,429,688,426,684,427.2,685.3,0.536006806,11,0.791741359,3.568248232,1,0.833333333,1.865647953,4.541385055,3.605551275,1.414213562,1.041421356,1,2,2.774134421,18.22222088,8.207106781,0.909090909,1,1,0.034576944,0.038941024,0.003479057,0.000610361,0.02939108,0.005111773,0.005111773,0.003841883,0.003894102,0.003646906,0.003036546,0.003036546,0.000677564,0.000661608,0.004539559,427.2076802,685.3283699,0,427.2,685.3,0,427,684,0,121,17
10,122,6,6,421,692,419,689,419.5,690,0.477464829,6,0.790569415,2.763953196,1,1,2.094395102,3.265986324,2.236067977,1,1,1,1,2,0,6,1,1,1,0.021545738,0.021545738,0.003280689,0.000457771,0.038648086,0.004455634,0.004455634,0.003590956,0.003590956,0.00358587,0.003082322,0.003082322,0.000468717,0.000468717,0.004158083,419.5092068,689.9624646,0,419.5,690,0,420,690,0,122,17
10,123,1,1,416,694,415,693,415,693,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.003021286,0.003021286,0.003021286,0,0,0.003021286,0.003021286,0.003021286,0.003021286,0.003021286,0.003021286,0.003021286,0,0,0.003021286,415,693,0,415,693,0,415,693,0,123,17
10,124,6,6,426,695,423,693,424,693.5,0.477464829,6,0.790569415,2.763953196,1,1,2.094395102,3.265986324,2.236067977,1,1,1,1,2,90,6,1,1,0,0.03178454,0.03178454,0.005004959,0.000320439,0.010310482,0.006439307,0.006439307,0.005297423,0.005297423,0.005096513,0.004776074,0.004776074,0.000550201,0.000550201,0.005951018,424.0043207,693.4906385,0,424,693.5,0,424,693,0,124,17
10,125,2,2,414,696,413,694,413,694.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.005996795,0.005996795,0.002998398,0.000198368,0.016539499,0.003097582,0.003097582,0.002998398,0.002998398,0.003097582,0.002899214,0.002899214,9.92E-05,9.92E-05,0.003097582,413,694.4834605,0,413,694.5,0,413,694,0,125,17
10,126,10,12,423,696,419,693,420.8,694,0.62023577,10,0.612372436,3.568248232,1,0.833333333,1.612290114,3.919183588,3.16227766,2,1.141421356,1,2,3.098386677,90,8.828427125,1,1,1,0.035538262,0.047928587,0.004074159,0.000869765,0.142655147,0.006210422,0.007354848,0.004442283,0.004792859,0.004928664,0.002853437,0.002853437,0.000986878,0.001240859,0.005691615,420.9420567,693.9869468,0,420.8,694,0,421,694,0,126,17
10,127,3,4,72,699,70,697,70.66666667,697.6666667,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,1,0.012222477,0.012222477,0.004203861,0.000816358,0.099382379,0.004623484,0.004623484,0.004074159,0.004074159,0.004615854,0.002990768,0.002990768,0.000766098,0.000766098,0.004623484,70.75530588,697.6217228,0,70.66666667,697.6666667,0,71,697,0,127,18
10,128,8,12,419,701,416,697,417,698.5,0.583177701,8,0.577350269,3.191538243,1,0.666666667,1.714743205,3.464101615,3,1.414213562,1.103553391,1,2,2.828427125,0,7.656854249,1,1,1,0.022125583,0.034805831,0.003570612,0.000930801,0.043109287,0.004364081,0.006698712,0.003687597,0.004350729,0.004135195,0.002883956,0.002883956,0.000521096,0.00124701,0.005981537,416.9723805,698.4669005,0,417,698.5,0,417,698,0,128,17
10,129,2,2,362,711,361,709,361,709.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.007156481,0.007156481,0.003578241,0.000320439,0.022388044,0.00373846,0.00373846,0.003578241,0.003578241,0.00373846,0.003418021,0.003418021,0.00016022,0.00016022,0.00373846,361,709.522388,0,361,709.5,0,361,710,0,129,19
10,130,1,1,353,714,352,713,352,713,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.003097581,0.003097581,0.003097581,0,0,0.003097581,0.003097581,0.003097581,0.003097581,0.003097581,0.003097581,0.003097581,0,0,0.003097581,352,713,0,352,713,0,352,713,0,130,19
10,131,4,4,367,714,365,712,365.5,712.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.018051423,0.018051423,0.004333562,0.000564584,0.074081541,0.005371176,0.005371176,0.004512856,0.004512856,0.004806592,0.003540093,0.003540093,0.000671083,0.000671083,0.005371176,365.5638208,712.5376162,0,365.5,712.5,0,366,713,0,131,19
10,132,1,1,388,715,387,714,387,714,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.003967346,0.003967346,0.003967346,0,0,0.003967346,0.003967346,0.003967346,0.003967346,0.003967346,0.003967346,0.003967346,0,0,0.003967346,387,714,0,387,714,0,387,714,0,132,19
